label,hand,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
B,right,0,0,0,-0.136559657,-0.112102201,-0.048842089,-0.19288571,-0.316037725,-0.057721964,-0.167921638,-0.506852038,-0.064774367,-0.143438603,-0.655662264,-0.065442528,-0.153486332,-0.566918951,0.046794743,-0.16906579,-0.745950417,0.035531504,-0.161519662,-0.842395765,0.007995176,-0.147956047,-0.928422012,-0.015399221,-0.061132881,-0.583275453,0.048718739,-0.073467602,-0.787779642,0.050709211,-0.075579862,-0.904196352,0.030849056,-0.076488152,-1,0.011036496,0.020093754,-0.558652777,0.036697821,0.017191003,-0.752091607,0.031778847,0.008269454,-0.859924163,0.024453575,0.001906045,-0.948807018,0.013708454,0.10904256,-0.507644693,0.015804532,0.104546629,-0.662549015,0.010356275,0.094954356,-0.756742986,0.012654199,0.083863615,-0.847706586,0.011207984
B,right,0,0,0,-0.137586409,-0.114362133,-0.049502254,-0.192882328,-0.318387869,-0.058571187,-0.168842563,-0.508841565,-0.066087114,-0.146204265,-0.657116948,-0.067184998,-0.153765971,-0.566077649,0.049948684,-0.168470359,-0.745510364,0.040044195,-0.161017639,-0.84241593,0.013134893,-0.147730849,-0.928866787,-0.009769224,-0.061778787,-0.581357851,0.052239933,-0.074171397,-0.786275143,0.055825385,-0.076246712,-0.90329975,0.036560995,-0.076662719,-1,0.017212549,0.019182762,-0.556629549,0.040290294,0.016374188,-0.750909541,0.036931825,0.007563149,-0.859575968,0.030255036,0.001470321,-0.948332964,0.019918488,0.108204255,-0.506512147,0.019232202,0.103224889,-0.662563207,0.015281689,0.093171205,-0.757550444,0.018455018,0.082161701,-0.848805091,0.017589513
B,right,0,0,0,-0.13772542,-0.114317294,-0.052190371,-0.193826004,-0.316528412,-0.06217866,-0.168916691,-0.507148589,-0.070017495,-0.144413886,-0.656598115,-0.071192734,-0.157184527,-0.565176193,0.049455211,-0.171720069,-0.744134426,0.039887019,-0.164283432,-0.841118105,0.013157486,-0.151439691,-0.927110913,-0.009622307,-0.06416277,-0.5815931,0.053170954,-0.075617203,-0.786407878,0.057637054,-0.077257518,-0.903312785,0.038996335,-0.077949487,-1,0.020071461,0.017595822,-0.557729338,0.042255816,0.014181435,-0.751949929,0.039348055,0.00508575,-0.86167176,0.032717006,-0.001301929,-0.952298252,0.022402525,0.107360922,-0.508329928,0.021961633,0.10205456,-0.664082569,0.018051767,0.091998869,-0.758263918,0.021218904,0.080878892,-0.849265772,0.02038478
B,right,0,0,0,-0.1363936,-0.113826111,-0.053099016,-0.192797579,-0.316205512,-0.06439191,-0.167664855,-0.506539881,-0.073886885,-0.142150766,-0.656071956,-0.07661728,-0.157522649,-0.570716232,0.051046385,-0.170482892,-0.750279012,0.043894346,-0.162946023,-0.848002881,0.019396439,-0.15030555,-0.932350642,-0.001764065,-0.064319592,-0.585227554,0.054936137,-0.075539317,-0.789692208,0.063133567,-0.077678498,-0.905382747,0.048343695,-0.079022055,-1,0.03231097,0.017803837,-0.560503847,0.043840171,0.014510733,-0.754941295,0.044531866,0.00560082,-0.863956312,0.041910663,-0.000855646,-0.95294814,0.034059283,0.108131981,-0.510788757,0.022855528,0.102602847,-0.66637136,0.02125823,0.092626293,-0.759811886,0.026635379,0.081751369,-0.849793788,0.027444759
B,right,0,0,0,-0.136545459,-0.11515201,-0.051626389,-0.192169523,-0.318492286,-0.062341865,-0.167381872,-0.509577093,-0.071567007,-0.142408266,-0.65979312,-0.074375317,-0.153337304,-0.566916345,0.050915377,-0.167900561,-0.746531878,0.04181534,-0.161165306,-0.843945879,0.01546444,-0.148734002,-0.929877645,-0.007159502,-0.061315543,-0.582096558,0.053791249,-0.073512052,-0.786802702,0.058769704,-0.075980135,-0.903662782,0.040444612,-0.076997142,-1,0.021676415,0.019491719,-0.557920573,0.041954137,0.016862754,-0.752630459,0.039933496,0.007541235,-0.861740562,0.034005657,0.000671345,-0.950680582,0.023874543,0.108570455,-0.508837582,0.020614743,0.103245533,-0.665058038,0.017200231,0.092748475,-0.760121418,0.020417325,0.080931319,-0.851363578,0.019443193
B,right,0,0,0,-0.136993981,-0.115574261,-0.050479551,-0.193148824,-0.318807745,-0.060750868,-0.169328881,-0.510141796,-0.069785068,-0.143112098,-0.660060902,-0.072537308,-0.155343127,-0.563738001,0.050886932,-0.170529969,-0.74275801,0.039270145,-0.163494284,-0.839786718,0.010702097,-0.150322266,-0.926530584,-0.013497719,-0.063712548,-0.580164054,0.052764066,-0.075597342,-0.784534089,0.05408059,-0.076917224,-0.902183677,0.032362983,-0.077018844,-1,0.011200264,0.016993092,-0.556918567,0.040031392,0.014085812,-0.751635662,0.03433257,0.004391106,-0.861699767,0.025060114,-0.002877614,-0.951522892,0.013069679,0.105573916,-0.508508143,0.018195713,0.099897668,-0.665426827,0.012192531,0.089228144,-0.761823437,0.013329683,0.077160408,-0.854292019,0.010924052
B,right,0,0,0,-0.134522156,-0.115562665,-0.049482618,-0.189860764,-0.31826085,-0.059321764,-0.165354708,-0.508293364,-0.067876481,-0.139258859,-0.656918122,-0.070137163,-0.152594797,-0.565565722,0.04806771,-0.166796149,-0.745334443,0.035947914,-0.159986035,-0.842707483,0.008110568,-0.147178155,-0.929390462,-0.015532404,-0.060826356,-0.581864011,0.049422226,-0.072559561,-0.787126609,0.049999818,-0.074281761,-0.903214456,0.029241288,-0.075619289,-1,0.008930484,0.020305776,-0.557890457,0.036400705,0.017325257,-0.753584036,0.029287642,0.006737048,-0.863095867,0.019793482,-0.00178141,-0.95311992,0.00786403,0.109503596,-0.508807763,0.014511107,0.103910368,-0.665418477,0.006710336,0.092748877,-0.761189699,0.006684927,0.079830156,-0.853612461,0.003629081
B,right,0,0,0,-0.137754006,-0.113708353,-0.050631957,-0.194287834,-0.316387088,-0.060810266,-0.168697434,-0.507998671,-0.069193473,-0.144817393,-0.657809896,-0.07105427,-0.156275384,-0.562532123,0.047078499,-0.172088017,-0.742615421,0.034463446,-0.163980124,-0.839738112,0.00590225,-0.149260475,-0.926612374,-0.017912437,-0.064522754,-0.579188143,0.049701679,-0.077193221,-0.784719814,0.050516692,-0.078717136,-0.901947414,0.029479236,-0.078439763,-1,0.009002598,0.016716291,-0.556410586,0.038067767,0.013808654,-0.750803631,0.032252329,0.005048141,-0.859333477,0.024165231,-0.001068876,-0.948226261,0.01328342,0.10615691,-0.508385709,0.017375804,0.099905202,-0.664433509,0.011706013,0.088509316,-0.759168982,0.013942303,0.075970394,-0.84956724,0.012656387
B,right,0,0,0,-0.137053376,-0.112524503,-0.051037575,-0.194926717,-0.315662376,-0.06214545,-0.172091058,-0.508187175,-0.07157865,-0.146094846,-0.660310171,-0.074572079,-0.157474175,-0.565446815,0.047193699,-0.170742899,-0.746575597,0.03652297,-0.164279225,-0.844257539,0.010091233,-0.152204529,-0.930003181,-0.012329553,-0.064418088,-0.581372831,0.049801618,-0.075907793,-0.787729269,0.052969007,-0.078820526,-0.904631478,0.034615513,-0.080840794,-1,0.016086215,0.017847602,-0.557461403,0.03799859,0.015401863,-0.754530195,0.034143671,0.005563587,-0.863865106,0.027782998,-0.002174531,-0.95304793,0.017669537,0.107235409,-0.508780707,0.017029563,0.100875935,-0.665509847,0.011734589,0.089317508,-0.76090754,0.014083304,0.076436676,-0.852260426,0.01281045
B,right,0,0,0,-0.136797023,-0.111776159,-0.051792986,-0.195141168,-0.3161541,-0.063239568,-0.1713676,-0.508333565,-0.072934758,-0.145439075,-0.659118419,-0.076016394,-0.157948586,-0.568228744,0.046830484,-0.17218046,-0.749759648,0.036695718,-0.164525751,-0.847730876,0.010741815,-0.150939747,-0.932585611,-0.011208547,-0.065535227,-0.583644864,0.050070194,-0.077360869,-0.789414606,0.054384876,-0.079388941,-0.905326591,0.037345667,-0.079774595,-1,0.019991713,0.016633634,-0.559644611,0.03888847,0.013289498,-0.756253449,0.036442804,0.00426613,-0.864493171,0.032412204,-0.001924459,-0.95288224,0.023990341,0.1065098,-0.510323506,0.018266369,0.099700164,-0.66694117,0.014453929,0.08824098,-0.761406203,0.01871972,0.076194175,-0.851967421,0.019023317
B,right,0,0,0,-0.136896506,-0.114383063,-0.051318457,-0.194265407,-0.317168553,-0.063216124,-0.171852794,-0.508656098,-0.074083021,-0.144570567,-0.659089605,-0.078356463,-0.157050698,-0.567867499,0.050998529,-0.170480175,-0.748649536,0.041556437,-0.162687035,-0.847615943,0.015974001,-0.148603611,-0.932868372,-0.005592559,-0.065343088,-0.582675568,0.053645223,-0.076694272,-0.788137107,0.059101776,-0.078836109,-0.904433697,0.043134477,-0.079428875,-1,0.026788805,0.016284865,-0.558717167,0.041483043,0.013113597,-0.755403333,0.040117194,0.0038155,-0.863614862,0.037286643,-0.002441043,-0.950974566,0.02988474,0.105990592,-0.509721962,0.019654994,0.099438913,-0.667053354,0.016712731,0.087936092,-0.761767597,0.021703895,0.075984265,-0.852195212,0.022704447
B,right,0,0,0,-0.136342533,-0.113424012,-0.049415359,-0.19288875,-0.316193582,-0.059432761,-0.16907653,-0.50604584,-0.06855768,-0.142821364,-0.654398471,-0.071206304,-0.156603705,-0.566411636,0.051893769,-0.171155487,-0.746794364,0.042644044,-0.163834524,-0.845200654,0.016915442,-0.149860872,-0.931508177,-0.004939776,-0.064650397,-0.582547566,0.053701358,-0.076573303,-0.787731607,0.05876814,-0.078556342,-0.90457611,0.042071544,-0.078918231,-1,0.025048658,0.01713342,-0.559014503,0.040887275,0.013693116,-0.754471377,0.038716406,0.003964505,-0.863292987,0.034728226,-0.002670864,-0.951148509,0.02655595,0.107157224,-0.510720213,0.018667188,0.101137381,-0.667292165,0.014990551,0.089868446,-0.761356774,0.019221892,0.077876916,-0.85142729,0.01959232
B,right,0,0,0,-0.137257137,-0.113670335,-0.051497011,-0.194281078,-0.317272713,-0.062594089,-0.169833376,-0.508383636,-0.072604758,-0.143685534,-0.657531646,-0.076043649,-0.158250474,-0.56698957,0.050905688,-0.171031259,-0.747538253,0.041572463,-0.16334223,-0.847119125,0.01620149,-0.149550236,-0.932948042,-0.005221788,-0.065800975,-0.581791199,0.053535939,-0.07653978,-0.787187184,0.058948186,-0.078411627,-0.904065483,0.043354514,-0.07901024,-1,0.02726567,0.016517785,-0.557916052,0.041212819,0.013888613,-0.7541887,0.039176033,0.004408865,-0.863121,0.036244338,-0.002236266,-0.950901809,0.028889576,0.106996193,-0.50983291,0.019202324,0.10065877,-0.667517656,0.015307995,0.089152139,-0.762620153,0.019935239,0.077012238,-0.853311489,0.020719838
B,right,0,0,0,-0.134231272,-0.113279856,-0.052347641,-0.191446345,-0.317233103,-0.065039355,-0.16788393,-0.508621933,-0.076554201,-0.140749053,-0.659422164,-0.081573889,-0.155114012,-0.569331863,0.048327578,-0.166713682,-0.74920559,0.038539265,-0.158995582,-0.848926149,0.013372539,-0.145102294,-0.934030845,-0.008108414,-0.062922924,-0.583654475,0.050687386,-0.073036803,-0.788775278,0.055830372,-0.073972792,-0.904264911,0.040528435,-0.074346898,-1,0.024450528,0.019272466,-0.559112804,0.0380824,0.016380198,-0.75574333,0.035448232,0.006990502,-0.864657865,0.031809164,-0.000220997,-0.953373202,0.023655808,0.109439781,-0.509864009,0.015806289,0.10254553,-0.666934892,0.010784142,0.091275191,-0.762354473,0.01413158,0.079300102,-0.853854469,0.013755435
B,right,0,0,0,-0.137347237,-0.113487493,-0.053046673,-0.194401617,-0.317231089,-0.065229809,-0.169201962,-0.509008527,-0.075978695,-0.142464229,-0.659634143,-0.080277477,-0.155447198,-0.568924491,0.049859587,-0.168100242,-0.748939907,0.040143829,-0.160195289,-0.847564158,0.013789674,-0.146304959,-0.933052026,-0.008649216,-0.063394747,-0.583091333,0.0529724,-0.073938054,-0.787814731,0.057566162,-0.075245944,-0.903962493,0.039984321,-0.075280459,-1,0.022074552,0.017938017,-0.559108753,0.041118644,0.015725654,-0.754752314,0.038538777,0.006578953,-0.863874465,0.03358029,7.31E-05,-0.952446131,0.024428159,0.107226392,-0.510645752,0.019547634,0.100162919,-0.66843563,0.015505012,0.088933383,-0.763935171,0.019097202,0.076955283,-0.855173045,0.018687394
B,right,0,0,0,-0.136336797,-0.114020152,-0.051359664,-0.19265102,-0.316114799,-0.062868205,-0.16825141,-0.50722338,-0.073073942,-0.141921733,-0.658727004,-0.076742288,-0.155961113,-0.566159323,0.04936875,-0.168753285,-0.748158687,0.039248191,-0.160652411,-0.847398327,0.013028509,-0.146346083,-0.93417292,-0.009121927,-0.063537472,-0.581522818,0.051948792,-0.073414464,-0.787814435,0.056162287,-0.074541977,-0.90444863,0.038596907,-0.074669939,-1,0.020799154,0.018264108,-0.558048015,0.039877093,0.015971546,-0.754451025,0.037211378,0.005952024,-0.864246843,0.032257686,-0.001390131,-0.952962166,0.023194625,0.107960246,-0.510000886,0.018331639,0.102031321,-0.667619144,0.014395714,0.090605131,-0.762774422,0.018139765,0.078097232,-0.853225342,0.017963733
B,right,0,0,0,-0.135224962,-0.113546197,-0.050871373,-0.191243075,-0.316888165,-0.061821434,-0.167932938,-0.507744514,-0.071607442,-0.142737235,-0.657727386,-0.074894871,-0.154595816,-0.564355353,0.048658435,-0.166482815,-0.746117561,0.038445972,-0.158407806,-0.845814974,0.012815317,-0.144079053,-0.932806068,-0.008700885,-0.062814032,-0.57932771,0.051036276,-0.072425597,-0.786420837,0.055301357,-0.073676661,-0.903668232,0.038818729,-0.074059719,-1,0.022103396,0.018808379,-0.555396362,0.038819306,0.017271299,-0.753060418,0.035780845,0.007348048,-0.862756384,0.031300959,-0.000171427,-0.95086041,0.022968177,0.108016139,-0.507427525,0.017178335,0.102028636,-0.665440617,0.012554572,0.090119374,-0.760990192,0.016124703,0.07730439,-0.851393487,0.016150683
B,right,0,0,0,-0.138105127,-0.110144985,-0.05270822,-0.195480209,-0.314482021,-0.064665164,-0.170428745,-0.507309249,-0.074589737,-0.142131029,-0.658663453,-0.078249062,-0.155152527,-0.566280841,0.046250606,-0.168817259,-0.746963595,0.035552918,-0.161022331,-0.844153394,0.008266186,-0.147515857,-0.930165203,-0.015300085,-0.062728651,-0.581900714,0.049363017,-0.074069998,-0.787072136,0.051615337,-0.075148245,-0.903763183,0.031047989,-0.075021639,-1,0.010555784,0.018596367,-0.557731244,0.038114413,0.015237242,-0.753461004,0.033384539,0.00637126,-0.862651928,0.025160385,-0.00024275,-0.953185046,0.013557682,0.107391949,-0.50791645,0.017671467,0.100284332,-0.66570175,0.011706591,0.089155259,-0.761879874,0.013030729,0.076628939,-0.854758645,0.010745869
B,right,0,0,0,-0.138371565,-0.113232404,-0.051424656,-0.195506868,-0.31780541,-0.062210133,-0.171201672,-0.510922645,-0.071943309,-0.145402146,-0.66261639,-0.075015563,-0.157965312,-0.567335527,0.053958924,-0.17076204,-0.748641737,0.046952899,-0.162659741,-0.847411706,0.022686674,-0.148650816,-0.933352642,0.001791292,-0.065634292,-0.581692374,0.057085073,-0.075988169,-0.787434504,0.064924082,-0.077887699,-0.904403323,0.049811813,-0.078138806,-1,0.033733404,0.015700684,-0.557923234,0.045274546,0.013367151,-0.754301184,0.046018201,0.003682411,-0.863376196,0.04376266,-0.003208085,-0.950982379,0.036347708,0.10519635,-0.510186674,0.023651543,0.098053439,-0.668104265,0.02234231,0.085785762,-0.762905826,0.028080892,0.072673383,-0.852959347,0.029304742
B,right,0,0,0,-0.136346888,-0.113847552,-0.052662412,-0.192925562,-0.316138769,-0.064631129,-0.168943038,-0.507240701,-0.075191386,-0.142326504,-0.65591693,-0.079122577,-0.156582914,-0.568767625,0.049672585,-0.16848334,-0.749820984,0.041777348,-0.160848312,-0.848714638,0.017420718,-0.147689034,-0.934085173,-0.003628797,-0.0645781,-0.582370587,0.052804235,-0.074483788,-0.788830786,0.059389006,-0.076029198,-0.90471462,0.04418536,-0.077010158,-1,0.028115833,0.01703455,-0.557441953,0.041084064,0.015027999,-0.755093005,0.039672892,0.00608148,-0.863971698,0.036074804,-0.000743235,-0.951571446,0.028030329,0.106743237,-0.508262157,0.019666883,0.10031705,-0.666850638,0.01573266,0.088766977,-0.762658133,0.019613769,0.076281624,-0.854048026,0.019677606
B,right,0,0,0,-0.13802641,-0.112253195,-0.053225014,-0.196394777,-0.314535678,-0.065847811,-0.172696283,-0.506544662,-0.077010759,-0.144770307,-0.656551237,-0.081711728,-0.158804108,-0.567934986,0.048781056,-0.171067852,-0.74841003,0.038754199,-0.162979827,-0.846752329,0.012222722,-0.14923046,-0.932515575,-0.010667046,-0.066598017,-0.582474789,0.051593552,-0.076751305,-0.787799856,0.055045994,-0.078085449,-0.903510854,0.036426418,-0.078656812,-1,0.017593849,0.015133829,-0.558163154,0.039503633,0.013279954,-0.755411034,0.035229585,0.003627873,-0.864404477,0.028320199,-0.003862251,-0.953614032,0.017790507,0.105136447,-0.508914656,0.017907678,0.098634023,-0.667405821,0.011906546,0.08679279,-0.763674252,0.01357096,0.073610057,-0.856427729,0.011672444
B,right,0,0,0,-0.136303908,-0.112973081,-0.053107702,-0.193171316,-0.313887764,-0.066212471,-0.169721927,-0.5053901,-0.077828727,-0.142445512,-0.65705005,-0.082925653,-0.156755547,-0.565756718,0.048260337,-0.168675855,-0.747536926,0.038704145,-0.160574442,-0.847081643,0.012878491,-0.146288145,-0.933440432,-0.009372285,-0.064938393,-0.580426111,0.051247288,-0.075563309,-0.786759879,0.05570262,-0.076894768,-0.903372177,0.038225849,-0.0771875,-1,0.020266504,0.016670778,-0.556235187,0.039437008,0.013743588,-0.753623838,0.036413897,0.004177728,-0.862161347,0.031040223,-0.002810202,-0.950713102,0.021514882,0.106713703,-0.507521982,0.018032844,0.099241428,-0.665765125,0.012885586,0.087336989,-0.761075129,0.015517605,0.074624258,-0.852576338,0.014447164
B,right,0,0,0,-0.135899193,-0.111157505,-0.052487684,-0.192674531,-0.313803476,-0.065137332,-0.169126215,-0.505077912,-0.076253594,-0.142285664,-0.655568905,-0.08072539,-0.157094619,-0.56693423,0.046744053,-0.168735598,-0.749283707,0.036950102,-0.160921411,-0.84834283,0.011715293,-0.147417226,-0.933877167,-0.009930548,-0.064978962,-0.580895033,0.04950834,-0.074676562,-0.787861611,0.053813838,-0.075902999,-0.904000769,0.037441974,-0.07658097,-1,0.020455013,0.016860189,-0.555933238,0.037612274,0.014980974,-0.753919813,0.034537806,0.005778698,-0.862191512,0.030129387,-0.001338885,-0.950737914,0.021336676,0.106454481,-0.506823029,0.016201199,0.099631206,-0.664733327,0.010998238,0.08805216,-0.760375564,0.013993082,0.075441658,-0.852252547,0.013271802
B,right,0,0,0,-0.136603647,-0.112476648,-0.052102169,-0.194192159,-0.316199175,-0.064630265,-0.169756189,-0.507310367,-0.075738032,-0.141952575,-0.657210769,-0.080376754,-0.156599846,-0.569381925,0.047082669,-0.169837214,-0.749827289,0.036562218,-0.162064787,-0.847753277,0.009983564,-0.147875382,-0.933475091,-0.012750281,-0.064455465,-0.583774548,0.04941825,-0.075119648,-0.789093624,0.052584077,-0.076731587,-0.90445394,0.034333327,-0.076985315,-1,0.016018491,0.017659644,-0.558966273,0.037236083,0.014337905,-0.756316149,0.033055698,0.004014524,-0.864210247,0.027771472,-0.003048413,-0.952083418,0.018659657,0.107739744,-0.508938222,0.015636884,0.09904961,-0.668041473,0.009821966,0.086427292,-0.764095481,0.012881246,0.073661472,-0.855996461,0.012449659
B,right,0,0,0,-0.137630805,-0.115023813,-0.051706764,-0.194553033,-0.315714321,-0.064128207,-0.169582221,-0.506542058,-0.075509765,-0.141058416,-0.656165049,-0.080539752,-0.157805005,-0.565564775,0.04963824,-0.170898348,-0.746166744,0.039920503,-0.163981614,-0.84513606,0.014259338,-0.150855813,-0.930614943,-0.007687648,-0.066002142,-0.580476888,0.051661502,-0.076555632,-0.787056986,0.055916305,-0.078242934,-0.903734988,0.038604528,-0.078850085,-1,0.020959091,0.015735805,-0.55660612,0.038817465,0.013258382,-0.754254329,0.03521329,0.003220297,-0.863869862,0.02877614,-0.004628563,-0.952814867,0.018708627,0.105173147,-0.508191405,0.01655349,0.097926334,-0.666421049,0.010806306,0.085115169,-0.762589995,0.012511429,0.071066927,-0.854336449,0.010826921
B,right,0,0,0,-0.135694176,-0.113938361,-0.05262888,-0.191364617,-0.314699985,-0.064492928,-0.166197169,-0.504779109,-0.074855637,-0.137590548,-0.652825405,-0.078624307,-0.156344824,-0.566172042,0.050188404,-0.169327625,-0.747990867,0.041978322,-0.162169544,-0.846384948,0.016368356,-0.149437756,-0.93248222,-0.006003875,-0.064449226,-0.580379682,0.053460743,-0.075733948,-0.787332972,0.059005577,-0.078381393,-0.904011105,0.041213409,-0.079906359,-1,0.022816407,0.016879281,-0.556074322,0.042071067,0.013783448,-0.75339133,0.040249141,0.004351163,-0.861993621,0.034925612,-0.002615839,-0.950013657,0.025291887,0.10712257,-0.507285441,0.021070817,0.100106258,-0.665449129,0.017517128,0.087920955,-0.760429937,0.021004928,0.074511011,-0.851322662,0.020311584
B,right,0,0,0,-0.135146352,-0.112868144,-0.051441346,-0.190736916,-0.31532669,-0.062848061,-0.165912275,-0.505716264,-0.07269429,-0.137111109,-0.654174162,-0.076081472,-0.154190645,-0.56576793,0.047375922,-0.167667384,-0.747401147,0.037367275,-0.160840231,-0.845093097,0.011089631,-0.148033951,-0.93089135,-0.011666137,-0.062357481,-0.580397281,0.049832728,-0.074064837,-0.787159071,0.052571344,-0.076751909,-0.904095928,0.033257214,-0.07811548,-1,0.013894138,0.019171838,-0.555665156,0.03794737,0.016021731,-0.753141816,0.033279993,0.006389914,-0.861559399,0.025609832,-0.000765658,-0.949872232,0.014613495,0.108624744,-0.506188793,0.016897173,0.101500861,-0.664127327,0.010817033,0.089041596,-0.759716369,0.012139015,0.075200557,-0.851189293,0.010003083
B,right,0,0,0,-0.137834342,-0.114263254,-0.049117066,-0.194061226,-0.317638409,-0.059019413,-0.167889012,-0.508115981,-0.06782918,-0.138836168,-0.654614923,-0.070354863,-0.157282725,-0.565789548,0.04910974,-0.171314206,-0.746168375,0.037757108,-0.164242473,-0.843392173,0.010256248,-0.151602074,-0.928831279,-0.013253894,-0.06517637,-0.581821072,0.050186845,-0.076595304,-0.788545278,0.051237785,-0.078558916,-0.904675847,0.030483731,-0.07992558,-1,0.010180746,0.016443034,-0.558178566,0.037001574,0.013186671,-0.755590811,0.030664716,0.003040402,-0.865119774,0.021353722,-0.004397745,-0.953436391,0.009433783,0.106173677,-0.509267865,0.014937689,0.098637199,-0.667793716,0.007856122,0.085780444,-0.764343896,0.008408887,0.071870269,-0.856091912,0.005751901
B,right,0,0,0,-0.135824008,-0.11394743,-0.052212866,-0.192072533,-0.31665114,-0.064088128,-0.167543247,-0.507877345,-0.074504208,-0.138484591,-0.656421019,-0.078269425,-0.15702494,-0.570193816,0.050681076,-0.169519785,-0.753285634,0.043129799,-0.162929093,-0.850622465,0.017862168,-0.151418055,-0.935471998,-0.004396013,-0.064839773,-0.58382294,0.053807072,-0.075849721,-0.790393105,0.06006716,-0.078396384,-0.906126507,0.042472413,-0.080191937,-1,0.024093163,0.016455272,-0.55859865,0.042376363,0.013606222,-0.755920821,0.041514261,0.003952552,-0.864430081,0.036548221,-0.003343316,-0.951656709,0.026895229,0.106305472,-0.508401009,0.021358857,0.099214214,-0.666689503,0.018336356,0.086787747,-0.76183554,0.022029203,0.073161314,-0.852544406,0.021439146
B,right,0,0,0,-0.136949766,-0.114023764,-0.052636384,-0.194437046,-0.316598845,-0.064976633,-0.169287879,-0.508993602,-0.075531726,-0.136538248,-0.656031252,-0.07956388,-0.15770762,-0.569423217,0.04804173,-0.171893805,-0.750639188,0.03911617,-0.165209866,-0.847999654,0.012913472,-0.152929871,-0.933718377,-0.009972121,-0.065346813,-0.583539677,0.051430338,-0.077725552,-0.789643579,0.055868281,-0.080086195,-0.905420164,0.037250448,-0.080989459,-1,0.018261361,0.016879298,-0.559018094,0.040426654,0.012018562,-0.755644033,0.037941958,0.002228548,-0.86468744,0.031618163,-0.004737044,-0.952699939,0.021350974,0.107443164,-0.509127339,0.019993488,0.099130489,-0.667903407,0.016267396,0.086152595,-0.76361741,0.019350619,0.07218832,-0.854056009,0.018381838
B,right,0,0,0,-0.138601453,-0.111480583,-0.053541497,-0.195965106,-0.313030021,-0.065255617,-0.169909426,-0.504941336,-0.07536667,-0.137715626,-0.651187246,-0.079058506,-0.160958273,-0.564537086,0.051568038,-0.174867622,-0.745322713,0.04416502,-0.168294111,-0.843600084,0.018665254,-0.156525346,-0.929298383,-0.003762086,-0.068606757,-0.58038921,0.055332151,-0.081199337,-0.787758402,0.061782223,-0.083852238,-0.904913587,0.044129297,-0.084964002,-1,0.02564047,0.012534624,-0.55727824,0.044186247,0.009019968,-0.754611399,0.043241025,-0.000884257,-0.864234638,0.037029629,-0.007918539,-0.952395681,0.02643186,0.102576789,-0.50946172,0.023314967,0.095721347,-0.667101774,0.020525873,0.083128244,-0.762392571,0.023482519,0.06918331,-0.853308265,0.022026944
B,right,0,0,0,-0.136807041,-0.113940651,-0.053489156,-0.193296241,-0.316175482,-0.065818223,-0.166914093,-0.50661747,-0.076571545,-0.135428073,-0.653585865,-0.080742152,-0.156810528,-0.571756573,0.050648737,-0.171141678,-0.753150419,0.043183396,-0.165202668,-0.850735171,0.017841258,-0.15356118,-0.935832256,-0.004414165,-0.064541938,-0.585820264,0.054413396,-0.0772378,-0.790930838,0.060828175,-0.081442977,-0.906215862,0.043528588,-0.084028198,-1,0.02566984,0.01700535,-0.561352264,0.043437149,0.012546079,-0.757314842,0.042740216,0.001815211,-0.865360251,0.038391067,-0.005948708,-0.952662892,0.02947662,0.107483365,-0.511620308,0.022637717,0.099387252,-0.669762235,0.020092689,0.085797937,-0.763939208,0.024499338,0.071104059,-0.854116348,0.024633288
B,right,0,0,0,-0.137426302,-0.112303339,-0.054093487,-0.194324965,-0.315115901,-0.066596137,-0.16818004,-0.507344415,-0.077583482,-0.134760143,-0.653443039,-0.08227,-0.161590074,-0.561868005,0.048938312,-0.176169902,-0.742494423,0.037522047,-0.168965402,-0.841647585,0.009090291,-0.156060308,-0.928922705,-0.015309439,-0.069870574,-0.578329868,0.05228773,-0.08254742,-0.784557345,0.054044717,-0.08467095,-0.902080377,0.033067714,-0.085489981,-1,0.012388433,0.011468657,-0.55613981,0.040763675,0.00698369,-0.752209327,0.035836731,-0.002850427,-0.861331481,0.027948797,-0.010070327,-0.949851689,0.016761819,0.101818276,-0.50928074,0.019608331,0.093696607,-0.666902897,0.014296721,0.081281549,-0.762640688,0.016350927,0.067554031,-0.853529738,0.014518249
B,right,0,0,0,-0.136194274,-0.114191818,-0.050372963,-0.191320136,-0.31608392,-0.060858242,-0.163940374,-0.50584106,-0.070157252,-0.132833261,-0.650152427,-0.073557974,-0.157245057,-0.564715443,0.048791882,-0.172693024,-0.742834888,0.037048675,-0.16702064,-0.839878366,0.008357347,-0.15543942,-0.927324544,-0.016452062,-0.066224798,-0.581618212,0.050062097,-0.079282446,-0.786015602,0.049945267,-0.081866096,-0.902506741,0.027467784,-0.083970327,-1,0.005827022,0.015063911,-0.558150793,0.036914884,0.010859356,-0.754050942,0.028724748,0.000227073,-0.863154407,0.017713222,-0.008709007,-0.952563207,0.004941725,0.104614126,-0.509578116,0.014836664,0.097101842,-0.668615977,0.005725575,0.084459517,-0.765322624,0.004718187,0.069335158,-0.857952584,0.001034886
